transaction_id,company_id,date,type,category,amount
CT-000388,COMP-01,2025-07-13,outflow,Vendor Payments,30616.64
CT-000389,COMP-01,2025-07-14,inflow,Revenue/Collections,198646.07
CT-000390,COMP-01,2025-07-14,outflow,Payroll,141741.69
CT-000391,COMP-01,2025-07-15,inflow,Revenue/Collections,229694.56
CT-000392,COMP-01,2025-07-15,outflow,Payroll,119600.29
CT-000393,COMP-01,2025-07-16,inflow,Revenue/Collections,193753.93
CT-000394,COMP-01,2025-07-16,outflow,Operating Expenses,124547.12
CT-000395,COMP-01,2025-07-17,inflow,Revenue/Collections,218787.25
CT-000396,COMP-01,2025-07-17,outflow,Vendor Payments,126081.58
CT-000397,COMP-01,2025-07-18,inflow,Revenue/Collections,224205.73
CT-000398,COMP-01,2025-07-18,outflow,Payroll,155085.25
CT-000399,COMP-01,2025-07-19,inflow,Revenue/Collections,81174.17
CT-000400,COMP-01,2025-07-19,outflow,Payroll,28206.41
CT-000401,COMP-01,2025-07-20,inflow,Revenue/Collections,71762.11
CT-000402,COMP-01,2025-07-20,outflow,Payroll,43191.1
CT-000403,COMP-01,2025-07-21,inflow,Revenue/Collections,228760.23
CT-000404,COMP-01,2025-07-21,outflow,Vendor Payments,130926.56
CT-000405,COMP-01,2025-07-22,inflow,Revenue/Collections,197187.46
CT-000406,COMP-01,2025-07-22,outflow,Payroll,134752.18
CT-000407,COMP-01,2025-07-23,inflow,Revenue/Collections,200075.69
CT-000408,COMP-01,2025-07-23,outflow,Payroll,142732.4
CT-000409,COMP-01,2025-07-24,inflow,Revenue/Collections,207136.65
CT-000410,COMP-01,2025-07-24,outflow,Payroll,142802.63
CT-000411,COMP-01,2025-07-25,inflow,Revenue/Collections,225618.29
CT-000412,COMP-01,2025-07-25,outflow,Operating Expenses,141990.71
CT-000413,COMP-01,2025-07-26,inflow,Revenue/Collections,80671.86
CT-000414,COMP-01,2025-07-26,outflow,Vendor Payments,46087.03
CT-000415,COMP-01,2025-07-27,inflow,Revenue/Collections,99011.29
CT-000416,COMP-01,2025-07-27,outflow,Payroll,56542.42
CT-000417,COMP-01,2025-07-28,inflow,Revenue/Collections,231084.05
CT-000418,COMP-01,2025-07-28,outflow,Payroll,176908.55
CT-000419,COMP-01,2025-07-29,inflow,Revenue/Collections,190604.4
CT-000420,COMP-01,2025-07-29,outflow,Operating Expenses,260800.8
CT-000421,COMP-01,2025-07-30,inflow,Revenue/Collections,191928.46
CT-000422,COMP-01,2025-07-30,outflow,Payroll,215596.39
CT-000423,COMP-01,2025-07-31,inflow,Revenue/Collections,222919.14
CT-000424,COMP-01,2025-07-31,outflow,Vendor Payments,216808.08
CT-000425,COMP-01,2025-08-01,inflow,Revenue/Collections,279333.99
CT-000426,COMP-01,2025-08-01,outflow,Vendor Payments,136429.96
CT-000427,COMP-01,2025-08-02,inflow,Revenue/Collections,117927.2
CT-000428,COMP-01,2025-08-02,outflow,Operating Expenses,45889.85
CT-000429,COMP-01,2025-08-03,inflow,Revenue/Collections,117332.72
CT-000430,COMP-01,2025-08-03,outflow,Vendor Payments,55074.35
CT-000431,COMP-01,2025-08-04,inflow,Revenue/Collections,283599.73
CT-000432,COMP-01,2025-08-04,outflow,Vendor Payments,146548.39
CT-000433,COMP-01,2025-08-05,inflow,Revenue/Collections,249136.15
CT-000434,COMP-01,2025-08-05,outflow,Vendor Payments,133378.92
CT-000435,COMP-01,2025-08-06,inflow,Revenue/Collections,221869.52
CT-000436,COMP-01,2025-08-06,outflow,Operating Expenses,123698.42
CT-000437,COMP-01,2025-08-07,inflow,Revenue/Collections,232097.98
CT-000438,COMP-01,2025-08-07,outflow,Vendor Payments,156891.91
CT-000439,COMP-01,2025-08-08,inflow,Revenue/Collections,229527.41
CT-000440,COMP-01,2025-08-08,outflow,Payroll,147252.7
CT-000441,COMP-01,2025-08-09,inflow,Revenue/Collections,73202.77
CT-000442,COMP-01,2025-08-09,outflow,Vendor Payments,47847.45
CT-000443,COMP-01,2025-08-10,inflow,Revenue/Collections,85397.49
CT-000444,COMP-01,2025-08-10,outflow,Operating Expenses,41889.46
CT-000445,COMP-01,2025-08-11,inflow,Revenue/Collections,229763.88
CT-000446,COMP-01,2025-08-11,outflow,Payroll,122266.59
CT-000447,COMP-01,2025-08-12,inflow,Revenue/Collections,208557.71
CT-000448,COMP-01,2025-08-12,outflow,Vendor Payments,129516.67
CT-000449,COMP-01,2025-08-13,inflow,Revenue/Collections,219961.55
CT-000450,COMP-01,2025-08-13,outflow,Payroll,122097.14
CT-000451,COMP-01,2025-08-14,inflow,Revenue/Collections,192799.6
CT-000452,COMP-01,2025-08-14,outflow,Payroll,140095.07
CT-000453,COMP-01,2025-08-15,inflow,Revenue/Collections,200692.34
CT-000454,COMP-01,2025-08-15,outflow,Operating Expenses,128201.63
CT-000455,COMP-01,2025-08-16,inflow,Revenue/Collections,81819.32
CT-000456,COMP-01,2025-08-16,outflow,Vendor Payments,29528.08
CT-000457,COMP-01,2025-08-17,inflow,Revenue/Collections,63359.32
CT-000458,COMP-01,2025-08-17,outflow,Operating Expenses,39257.39
CT-000459,COMP-01,2025-08-18,inflow,Revenue/Collections,227121.07
CT-000460,COMP-01,2025-08-18,outflow,Operating Expenses,158249.46
CT-000461,COMP-01,2025-08-19,inflow,Revenue/Collections,193972.73
CT-000462,COMP-01,2025-08-19,outflow,Vendor Payments,151359.2
CT-000463,COMP-01,2025-08-20,inflow,Revenue/Collections,213686.14
CT-000464,COMP-01,2025-08-20,outflow,Payroll,137059.47
CT-000465,COMP-01,2025-08-21,inflow,Revenue/Collections,198844.43
CT-000466,COMP-01,2025-08-21,outflow,Operating Expenses,140764.5
CT-000467,COMP-01,2025-08-22,inflow,Revenue/Collections,211368.32
CT-000468,COMP-01,2025-08-22,outflow,Vendor Payments,144931.81
CT-000469,COMP-01,2025-08-23,inflow,Revenue/Collections,74039.6
CT-000470,COMP-01,2025-08-23,outflow,Operating Expenses,40392.32
CT-000471,COMP-01,2025-08-24,inflow,Revenue/Collections,86354.26
CT-000472,COMP-01,2025-08-24,outflow,Payroll,32169.66
CT-000473,COMP-01,2025-08-25,inflow,Revenue/Collections,234062.88
CT-000474,COMP-01,2025-08-25,outflow,Payroll,147081.7
CT-000475,COMP-01,2025-08-26,inflow,Revenue/Collections,214660.9
CT-000476,COMP-01,2025-08-26,outflow,Vendor Payments,238995.53
CT-000477,COMP-01,2025-08-27,inflow,Revenue/Collections,195580.11
CT-000478,COMP-01,2025-08-27,outflow,Operating Expenses,252833.11
CT-000479,COMP-01,2025-08-28,inflow,Revenue/Collections,210346.36
CT-000480,COMP-01,2025-08-28,outflow,Operating Expenses,221832.23
CT-000481,COMP-01,2025-08-29,inflow,Revenue/Collections,205758.98
CT-000482,COMP-01,2025-08-29,outflow,Vendor Payments,231220.33
CT-000483,COMP-01,2025-08-30,inflow,Revenue/Collections,72722.41
CT-000484,COMP-01,2025-08-30,outflow,Vendor Payments,61825.11
CT-000485,COMP-01,2025-08-31,inflow,Revenue/Collections,70428.23
CT-000486,COMP-01,2025-08-31,outflow,Payroll,98349.27
CT-000487,COMP-01,2025-09-01,inflow,Revenue/Collections,260095.8
CT-000488,COMP-01,2025-09-01,outflow,Operating Expenses,146970.01
CT-000489,COMP-01,2025-09-02,inflow,Revenue/Collections,248689.8
CT-000490,COMP-01,2025-09-02,outflow,Payroll,135175.14
CT-000491,COMP-01,2025-09-03,inflow,Revenue/Collections,275723.69
CT-000492,COMP-01,2025-09-03,outflow,Payroll,136426.63
CT-000493,COMP-01,2025-09-04,inflow,Revenue/Collections,270648.68
CT-000494,COMP-01,2025-09-04,outflow,Vendor Payments,155704.13
CT-000495,COMP-01,2025-09-05,inflow,Revenue/Collections,265974.33
CT-000496,COMP-01,2025-09-05,outflow,Vendor Payments,133191.31
CT-000497,COMP-01,2025-09-06,inflow,Revenue/Collections,85628.14
CT-000498,COMP-01,2025-09-06,outflow,Operating Expenses,41363.04
CT-000499,COMP-01,2025-09-07,inflow,Revenue/Collections,106720.99
CT-000500,COMP-01,2025-09-07,outflow,Operating Expenses,27864.14
CT-000501,COMP-01,2025-09-08,inflow,Revenue/Collections,210274.4
CT-000502,COMP-01,2025-09-08,outflow,Operating Expenses,126374.27
CT-000503,COMP-01,2025-09-09,inflow,Revenue/Collections,207156.08
CT-000504,COMP-01,2025-09-09,outflow,Operating Expenses,146148.27
CT-000505,COMP-01,2025-09-10,inflow,Revenue/Collections,201067.75
CT-000506,COMP-01,2025-09-10,outflow,Operating Expenses,120053.98
CT-000507,COMP-01,2025-09-11,inflow,Revenue/Collections,223328.05
CT-000508,COMP-01,2025-09-11,outflow,Vendor Payments,157396.14
CT-000509,COMP-01,2025-09-12,inflow,Revenue/Collections,213613.08
CT-000510,COMP-01,2025-09-12,outflow,Operating Expenses,156637.3
CT-000511,COMP-01,2025-09-13,inflow,Revenue/Collections,95384.56
CT-000512,COMP-01,2025-09-13,outflow,Operating Expenses,33161.45
CT-000513,COMP-01,2025-09-14,inflow,Revenue/Collections,76695.66
CT-000514,COMP-01,2025-09-14,outflow,Vendor Payments,31603.64
CT-000515,COMP-01,2025-09-15,inflow,Revenue/Collections,212782.7
CT-000516,COMP-01,2025-09-15,outflow,Payroll,134447.17
CT-000517,COMP-01,2025-09-16,inflow,Revenue/Collections,215791.03
CT-000518,COMP-01,2025-09-16,outflow,Operating Expenses,155465.52
CT-000519,COMP-01,2025-09-17,inflow,Revenue/Collections,230648.15
CT-000520,COMP-01,2025-09-17,outflow,Payroll,152720.48
CT-000521,COMP-01,2025-09-18,inflow,Revenue/Collections,222387.67
CT-000522,COMP-01,2025-09-18,outflow,Payroll,150299.76
CT-000523,COMP-01,2025-09-19,inflow,Revenue/Collections,240909.44
CT-000524,COMP-01,2025-09-19,outflow,Vendor Payments,130801.12
CT-000525,COMP-01,2025-09-20,inflow,Revenue/Collections,93677.57
CT-000526,COMP-01,2025-09-20,outflow,Operating Expenses,45401.86
CT-000527,COMP-01,2025-09-21,inflow,Revenue/Collections,76768.5
CT-000528,COMP-01,2025-09-21,outflow,Payroll,60255.39
CT-000529,COMP-01,2025-09-22,inflow,Revenue/Collections,222030.05
CT-000530,COMP-01,2025-09-22,outflow,Operating Expenses,138721.58
CT-000531,COMP-01,2025-09-23,inflow,Revenue/Collections,239001.83
CT-000532,COMP-01,2025-09-23,outflow,Operating Expenses,142077.35
CT-000533,COMP-01,2025-09-24,inflow,Revenue/Collections,205385.3
CT-000534,COMP-01,2025-09-24,outflow,Operating Expenses,146622.72
CT-000535,COMP-01,2025-09-25,inflow,Revenue/Collections,220117.23
CT-000536,COMP-01,2025-09-25,outflow,Vendor Payments,157540.43
CT-000537,COMP-01,2025-09-26,inflow,Revenue/Collections,224429.41
CT-000538,COMP-01,2025-09-26,outflow,Payroll,243222.72
CT-000539,COMP-01,2025-09-27,inflow,Revenue/Collections,68386.85
CT-000540,COMP-01,2025-09-27,outflow,Operating Expenses,56704.64
CT-000541,COMP-01,2025-09-28,inflow,Revenue/Collections,100358.85
CT-000542,COMP-01,2025-09-28,outflow,Payroll,88044.42
CT-000543,COMP-01,2025-09-29,inflow,Revenue/Collections,223606.09
CT-000544,COMP-01,2025-09-29,outflow,Payroll,245844.24
CT-000545,COMP-01,2025-09-30,inflow,Revenue/Collections,220593.75
CT-000546,COMP-01,2025-09-30,outflow,Operating Expenses,278376.69
CT-000547,COMP-01,2025-10-01,inflow,Revenue/Collections,270855.78
CT-000548,COMP-01,2025-10-01,outflow,Operating Expenses,151675.39
CT-000549,COMP-01,2025-10-02,inflow,Revenue/Collections,258118.76
CT-000550,COMP-01,2025-10-02,outflow,Operating Expenses,130278.5
CT-000551,COMP-01,2025-10-03,inflow,Revenue/Collections,287456.02
CT-000552,COMP-01,2025-10-03,outflow,Operating Expenses,151263.46
CT-000553,COMP-01,2025-10-04,inflow,Revenue/Collections,87997.75
CT-000554,COMP-01,2025-10-04,outflow,Operating Expenses,41397.44
CT-000555,COMP-01,2025-10-05,inflow,Revenue/Collections,127219.35
CT-000556,COMP-01,2025-10-05,outflow,Payroll,43838.33
CT-000557,COMP-01,2025-10-06,inflow,Revenue/Collections,223639.55
CT-000558,COMP-01,2025-10-06,outflow,Operating Expenses,152807.91
CT-000559,COMP-01,2025-10-07,inflow,Revenue/Collections,230947.62
CT-000560,COMP-01,2025-10-07,outflow,Payroll,131133.35
CT-000561,COMP-01,2025-10-08,inflow,Revenue/Collections,205215.44
CT-000562,COMP-01,2025-10-08,outflow,Payroll,146775.29
CT-000563,COMP-01,2025-10-09,inflow,Revenue/Collections,238132.5
CT-000564,COMP-01,2025-10-09,outflow,Payroll,154121.42
CT-000565,COMP-01,2025-10-10,inflow,Revenue/Collections,231106.36
CT-000566,COMP-01,2025-10-10,outflow,Operating Expenses,144085.85
CT-000567,COMP-01,2025-10-11,inflow,Revenue/Collections,121028.76
CT-000568,COMP-01,2025-10-11,outflow,Payroll,51056.86
CT-000569,COMP-01,2025-10-12,inflow,Revenue/Collections,82412.53
CT-000570,COMP-01,2025-10-12,outflow,Vendor Payments,31152.97
CT-000571,COMP-01,2025-10-13,inflow,Revenue/Collections,233389.58
CT-000572,COMP-01,2025-10-13,outflow,Operating Expenses,138947.04
CT-000573,COMP-01,2025-10-14,inflow,Revenue/Collections,220876.25
CT-000574,COMP-01,2025-10-14,outflow,Operating Expenses,145098.26
CT-000575,COMP-01,2025-10-15,inflow,Revenue/Collections,234232.99
CT-000576,COMP-01,2025-10-15,outflow,Operating Expenses,151916.77
CT-000577,COMP-01,2025-10-16,inflow,Revenue/Collections,229680.26
CT-000578,COMP-01,2025-10-16,outflow,Vendor Payments,150583.72
CT-000579,COMP-01,2025-10-17,inflow,Revenue/Collections,203809.81
CT-000580,COMP-01,2025-10-17,outflow,Operating Expenses,158063.81
CT-000581,COMP-01,2025-10-18,inflow,Revenue/Collections,76728.6
CT-000582,COMP-01,2025-10-18,outflow,Operating Expenses,41046.4
CT-000583,COMP-01,2025-10-19,inflow,Revenue/Collections,65785.97
CT-000584,COMP-01,2025-10-19,outflow,Operating Expenses,55581.81
CT-000585,COMP-01,2025-10-20,inflow,Revenue/Collections,233225.96
CT-000586,COMP-01,2025-10-20,outflow,Payroll,126111.94
CT-000587,COMP-01,2025-10-21,inflow,Revenue/Collections,245882.05
CT-000588,COMP-01,2025-10-21,outflow,Payroll,127070.41
CT-000589,COMP-01,2025-10-22,inflow,Revenue/Collections,213633.89
CT-000590,COMP-01,2025-10-22,outflow,Operating Expenses,159672.26
CT-000591,COMP-01,2025-10-23,inflow,Revenue/Collections,237420.07
CT-000592,COMP-01,2025-10-23,outflow,Payroll,129367.88
CT-000593,COMP-01,2025-10-24,inflow,Revenue/Collections,227238.57
CT-000594,COMP-01,2025-10-24,outflow,Vendor Payments,140293.35
CT-000595,COMP-01,2025-10-25,inflow,Revenue/Collections,86807.49
CT-000596,COMP-01,2025-10-25,outflow,Vendor Payments,47100.64
CT-000597,COMP-01,2025-10-26,inflow,Revenue/Collections,80542.17
CT-000598,COMP-01,2025-10-26,outflow,Operating Expenses,56608.14
CT-000599,COMP-01,2025-10-27,inflow,Revenue/Collections,222252.35
CT-000600,COMP-01,2025-10-27,outflow,Operating Expenses,273905.4
CT-000601,COMP-01,2025-10-28,inflow,Revenue/Collections,239482.72
CT-000602,COMP-01,2025-10-28,outflow,Operating Expenses,184950.18
CT-000603,COMP-01,2025-10-29,inflow,Revenue/Collections,213015.46
CT-000604,COMP-01,2025-10-29,outflow,Operating Expenses,222871.18
CT-000605,COMP-01,2025-10-30,inflow,Revenue/Collections,246662.17
CT-000606,COMP-01,2025-10-30,outflow,Vendor Payments,238674.25
CT-000607,COMP-01,2025-10-31,inflow,Revenue/Collections,235633.3
CT-000608,COMP-01,2025-10-31,outflow,Vendor Payments,203126.64
CT-000609,COMP-01,2025-11-01,inflow,Revenue/Collections,96058.14
CT-000610,COMP-01,2025-11-01,outflow,Payroll,37046.27
CT-000611,COMP-01,2025-11-02,inflow,Revenue/Collections,106777.18
CT-000612,COMP-01,2025-11-02,outflow,Operating Expenses,40634.11
CT-000613,COMP-01,2025-11-03,inflow,Revenue/Collections,289260.52
CT-000614,COMP-01,2025-11-03,outflow,Payroll,160853.94
CT-000615,COMP-01,2025-11-04,inflow,Revenue/Collections,308445.59
CT-000616,COMP-01,2025-11-04,outflow,Operating Expenses,155161.63
CT-000617,COMP-01,2025-11-05,inflow,Revenue/Collections,247411.72
CT-000618,COMP-01,2025-11-05,outflow,Vendor Payments,125818.98
CT-000619,COMP-01,2025-11-06,inflow,Revenue/Collections,212016.63
CT-000620,COMP-01,2025-11-06,outflow,Vendor Payments,133219.07
CT-000621,COMP-01,2025-11-07,inflow,Revenue/Collections,234558.08
CT-000622,COMP-01,2025-11-07,outflow,Vendor Payments,149407.73
CT-000623,COMP-01,2025-11-08,inflow,Revenue/Collections,71177.8
CT-000624,COMP-01,2025-11-08,outflow,Payroll,51951.52
CT-000625,COMP-01,2025-11-09,inflow,Revenue/Collections,87129.28
CT-000626,COMP-01,2025-11-09,outflow,Operating Expenses,38313.51
CT-000627,COMP-01,2025-11-10,inflow,Revenue/Collections,223367.23
CT-000628,COMP-01,2025-11-10,outflow,Operating Expenses,128681.22
CT-000629,COMP-01,2025-11-11,inflow,Revenue/Collections,215503.33
CT-000630,COMP-01,2025-11-11,outflow,Operating Expenses,137530.93
CT-000631,COMP-01,2025-11-12,inflow,Revenue/Collections,246300.74
CT-000632,COMP-01,2025-11-12,outflow,Payroll,165301.96
CT-000633,COMP-01,2025-11-13,inflow,Revenue/Collections,243095.79
CT-000634,COMP-01,2025-11-13,outflow,Vendor Payments,162082.55
CT-000635,COMP-01,2025-11-14,inflow,Revenue/Collections,221158.36
CT-000636,COMP-01,2025-11-14,outflow,Operating Expenses,150641.64
CT-000637,COMP-01,2025-11-15,inflow,Revenue/Collections,70324.51
CT-000638,COMP-01,2025-11-15,outflow,Vendor Payments,44213.69
CT-000639,COMP-01,2025-11-16,inflow,Revenue/Collections,101918.08
CT-000640,COMP-01,2025-11-16,outflow,Operating Expenses,60201.66
CT-000641,COMP-01,2025-11-17,inflow,Revenue/Collections,250150.1
CT-000642,COMP-01,2025-11-17,outflow,Payroll,168924.59
CT-000643,COMP-01,2025-11-18,inflow,Revenue/Collections,232238.64
CT-000644,COMP-01,2025-11-18,outflow,Payroll,141887.76
CT-000645,COMP-01,2025-11-19,inflow,Revenue/Collections,236925.57
CT-000646,COMP-01,2025-11-19,outflow,Payroll,169982.61
CT-000647,COMP-01,2025-11-20,inflow,Revenue/Collections,220248.99
CT-000648,COMP-01,2025-11-20,outflow,Vendor Payments,148691.29
CT-000649,COMP-01,2025-11-21,inflow,Revenue/Collections,251266.55
CT-000650,COMP-01,2025-11-21,outflow,Payroll,161805.92
CT-000651,COMP-01,2025-11-22,inflow,Revenue/Collections,102175.47
CT-000652,COMP-01,2025-11-22,outflow,Operating Expenses,47429.83
CT-000653,COMP-01,2025-11-23,inflow,Revenue/Collections,97030.65
CT-000654,COMP-01,2025-11-23,outflow,Operating Expenses,40566.71
CT-000655,COMP-01,2025-11-24,inflow,Revenue/Collections,225003.87
CT-000656,COMP-01,2025-11-24,outflow,Vendor Payments,146439.12
CT-000657,COMP-01,2025-11-25,inflow,Revenue/Collections,208295.46
CT-000658,COMP-01,2025-11-25,outflow,Operating Expenses,139816.95
CT-000659,COMP-01,2025-11-26,inflow,Revenue/Collections,242955.24
CT-000660,COMP-01,2025-11-26,outflow,Vendor Payments,235285.9
CT-000661,COMP-01,2025-11-27,inflow,Revenue/Collections,247924.48
CT-000662,COMP-01,2025-11-27,outflow,Payroll,244362.15
CT-000663,COMP-01,2025-11-28,inflow,Revenue/Collections,222393.4
CT-000664,COMP-01,2025-11-28,outflow,Operating Expenses,271146.89
CT-000665,COMP-01,2025-11-29,inflow,Revenue/Collections,103144.21
CT-000666,COMP-01,2025-11-29,outflow,Payroll,96793.6
CT-000667,COMP-01,2025-11-30,inflow,Revenue/Collections,83818.09
CT-000668,COMP-01,2025-11-30,outflow,Operating Expenses,53354.67
CT-000669,COMP-01,2025-12-01,inflow,Revenue/Collections,238121.2
CT-000670,COMP-01,2025-12-01,outflow,Vendor Payments,153534.13
CT-000671,COMP-01,2025-12-02,inflow,Revenue/Collections,250736.82
CT-000672,COMP-01,2025-12-02,outflow,Operating Expenses,139653.25
CT-000673,COMP-01,2025-12-03,inflow,Revenue/Collections,260863.64
CT-000674,COMP-01,2025-12-03,outflow,Operating Expenses,148043.38
CT-000675,COMP-01,2025-12-04,inflow,Revenue/Collections,272542.57
CT-000676,COMP-01,2025-12-04,outflow,Payroll,135524.59
CT-000677,COMP-01,2025-12-05,inflow,Revenue/Collections,282194.92
CT-000678,COMP-01,2025-12-05,outflow,Vendor Payments,148096.54
CT-000679,COMP-01,2025-12-06,inflow,Revenue/Collections,78530.38
CT-000680,COMP-01,2025-12-06,outflow,Vendor Payments,34120.03
CT-000681,COMP-01,2025-12-07,inflow,Revenue/Collections,97819.29
CT-000682,COMP-01,2025-12-07,outflow,Vendor Payments,59913.45
CT-000683,COMP-01,2025-12-08,inflow,Revenue/Collections,240288.59
CT-000684,COMP-01,2025-12-08,outflow,Payroll,161228.42
CT-000685,COMP-01,2025-12-09,inflow,Revenue/Collections,221020.4
CT-000686,COMP-01,2025-12-09,outflow,Operating Expenses,135124.79
CT-000687,COMP-01,2025-12-10,inflow,Revenue/Collections,213021.59
CT-000688,COMP-01,2025-12-10,outflow,Payroll,156463.0
CT-000689,COMP-01,2025-12-11,inflow,Revenue/Collections,223299.84
CT-000690,COMP-01,2025-12-11,outflow,Vendor Payments,140678.0
CT-000691,COMP-01,2025-12-12,inflow,Revenue/Collections,232234.33
CT-000692,COMP-01,2025-12-12,outflow,Vendor Payments,133468.9
CT-000693,COMP-01,2025-12-13,inflow,Revenue/Collections,118424.83
CT-000694,COMP-01,2025-12-13,outflow,Operating Expenses,55241.55
CT-000695,COMP-01,2025-12-14,inflow,Revenue/Collections,73739.66
CT-000696,COMP-01,2025-12-14,outflow,Operating Expenses,34818.82
CT-000697,COMP-01,2025-12-15,inflow,Revenue/Collections,249214.0
CT-000698,COMP-01,2025-12-15,outflow,Operating Expenses,135326.52
CT-000699,COMP-01,2025-12-16,inflow,Revenue/Collections,248033.95
